play_id,game_id,home_team,away_team,week,posteam,posteam_type,defteam,game_half,drive,drive_plays,quarter,home_team_score,away_team_score,posteam_score,defteam_score,score_differential,side_of_field,yardline100,down,yds_to_go,goal_to_go,sp,yardline,play_type,desc,yards_gained,first_down,first_down_pass,first_down_rush,first_down_penalty,third_down_failed,third_down_converted,fourth_down_attempted,fourth_down_failed,fourth_down_converted,rush_attempt,pass_attempt,rusher,passer,receiver,targeted_receiver,rushing_yards,passing_yards,receiving_yards,yards_net,drive_first_downs,touchdown,pass_touchdown,rush_touchdown,return_touchdown,touchdown_team,touchdown_player,complete_pass,incomplete_pass,solo_tackle,assisted_tackle,tackled_for_loss,tackled_for_loss_yards,sack,sack_yards,half_tfl,full_tfl,full_sack,half_sack,penalty,penalty_team,penalty_type,penalty_accepted,penalty_yards,penalty_player,fumble,interception,interception_player,pass_deflection_player,fumble_lost,fumble_forced,fumble_team,fumble_recovery_team,forced_fumble_player,fumble_recovery_player,return_yards,return_team,touchback,return_player,assisted_tackle_player_1,assisted_tackle_player_2,solo_tackle_player,tackle_for_loss_player_1,tackle_for_loss_player_2,sack_player_1,sack_player_2,solo_tackle_player_2,timeout,timeout_team,safety,posteam_score_post,defteam_score_post,score_differential_post,home_team_score_post,away_team_score_post,recent_time,quarter_time,late_half,change_of_possession,home_team_timeouts_remaining,away_team_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,xp_attempt,fg_attempt,two_point_attempt,punt_attempt,kickoff_attempt,xp_result,fg_result,two_point_result,kicker,kick_distance,kick_blocked,blocked_player,punter,punt_blocked,punt_downed,punt_out_of_bounds,punt_fair_catch,punt_returner,kickoff_downed,kickoff_out_of_bounds,kickoff_fair_catch,kick_returner
46,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,2,1,14,0,0,14,-14,WIL,52,1,10,0,0,WIL48,rush,Joel Nicholas rush for 3 yards to the COLBY49 (Julian Young; Tyler Robbins).,3,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,3,,,21,1,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Julian Young,Tyler Robbins,,,,,,,0,,0,0,14,-14,14,0,01:01,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
47,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,3,2,14,0,0,14,-14,COL,49,2,7,0,0,COL49,No Play,"Start of 2nd quarter, clock 15:00.",0,0,0,0,0,,,,,,0,0,,,,,,,,21,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
48,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,3,2,14,0,0,14,-14,COL,49,2,7,0,0,COL49,pass,Jack Dickinson pass complete to Mike DeGasperis for 8 yards to the COLBY41.,8,1,1,0,0,,,,,,0,1,,Jack Dickinson,Mike DeGasperis,Mike DeGasperis,,8,8,29,2,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
49,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,4,2,14,0,0,14,-14,COL,41,1,10,0,0,COL41,rush,Joel Nicholas rush for 1 yard to the COLBY40 (Tyler Robbins; Locksley Burke).,1,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,1,,,30,2,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Tyler Robbins,Locksley Burke,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
50,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,5,2,14,0,0,14,-14,COL,40,2,9,0,0,COL40,pass,Jack Dickinson pass complete to Mike DeGasperis for 10 yards to the COLBY30.,10,1,1,0,0,,,,,,0,1,,Jack Dickinson,Mike DeGasperis,Mike DeGasperis,,10,10,40,3,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
51,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,6,2,14,0,0,14,-14,COL,30,1,10,0,0,COL30,rush,Joel Nicholas rush for 5 yards to the COLBY25 (Javon Williams).,5,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,5,,,45,3,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Javon Williams,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
52,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,7,2,14,0,0,14,-14,COL,25,2,5,0,0,COL25,rush,Mario Fischetti rush for 11 yards to the COLBY14 (Nick Donatio; Wellington Pere).,11,1,0,1,0,,,,,,1,0,Mario Fischetti,,,,11,,,56,4,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Nick Donatio,Wellington Pere,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
53,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,8,2,14,0,0,14,-14,COL,14,1,10,0,0,COL14,rush,Jack Dickinson rush for 11 yards to the COLBY03 (Julian Young; Joshua East).,11,1,0,1,0,,,,,,1,0,Jack Dickinson,,,,11,,,67,5,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Julian Young,Joshua East,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
54,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,9,2,14,0,0,14,-14,COL,3,1,3,1,0,COL03,No Play,PENALTY WILLIAMS false start 5 yards to the COLBY08.,0,0,0,0,0,,,,,,0,0,,,,,,,,67,5,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,WIL,false start,1,-5,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
55,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,9,2,14,0,0,14,-14,COL,8,1,8,1,0,COL08,rush,Jack Dickinson rush for 6 yards to the COLBY02 (Will Nipon; Luke D'Aloia).,6,0,0,0,0,,,,,,1,0,Jack Dickinson,,,,6,,,73,5,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Will Nipon,Luke D'Aloia,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
56,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,10,2,14,0,0,14,-14,COL,2,2,2,1,1,COL02,rush,"Jack Dickinson rush for 2 yards to the COLBY00, TOUCHDOWN, clock 10:33.",2,1,0,1,0,,,,,,1,0,Jack Dickinson,,,,2,,,75,6,1,0,1,0,WIL,Jack Dickinson,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,6,14,-8,14,6,10:33,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
57,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,11,2,14,6,6,14,-8,COL,3,1,3,1,1,COL03,xp,Ivan Shuran kick attempt good.,0,0,0,0,0,,,,,,0,0,,,,,,,,75,6,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,14,-7,14,7,10:33,early,0,0,2,3,3,2,1,0,0,0,0,made,,,Ivan Shuran,20,0,,,,,,,,,,,
58,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,7,12,2,14,7,7,14,-7,WIL,60,1,10,0,0,WIL40,kickoff,"Ivan Shuran kickoff 60 yards to the COLBY00, Keon Smart return 19 yards to the COLBY19 (Christian Cutti).",0,0,0,0,0,,,,,,0,0,,,,,,,,75,6,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,19,COL,0,Keon Smart,,,Christian Cutti,,,,,,0,,0,7,14,-7,14,7,10:33,early,0,1,2,3,3,2,0,0,0,0,1,,,,Ivan Shuran,60,,,,,,,,,0,0,0,Keon Smart
59,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,1,2,14,7,14,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
60,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,1,2,14,7,14,7,7,COL,81,1,10,0,0,COL19,pass,"Matt Hersch pass complete to Jack Sawyer for 8 yards to the COLBY27 (Rocco Giandomen), out-of-bounds.",8,0,0,0,0,,,,,,0,1,,Matt Hersch,Jack Sawyer,Jack Sawyer,,8,8,8,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Rocco Giandomen,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
61,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,2,2,14,7,14,7,7,COL,73,2,2,0,0,COL27,pass,Matt Hersch pass complete to Isaac Anderson for 3 yards to the COLBY30 (Coleston Smith).,3,1,1,0,0,,,,,,0,1,,Matt Hersch,Isaac Anderson,Isaac Anderson,,3,3,11,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Coleston Smith,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
62,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,3,2,14,7,14,7,7,COL,70,1,10,0,0,COL30,rush,"Keon Smart rush for 7 yards to the COLBY37 (Alex Dehmel), out-of-bounds.",7,0,0,0,0,,,,,,1,0,Keon Smart,,,,7,,,18,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Alex Dehmel,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
63,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,4,2,14,7,14,7,7,COL,63,2,3,0,0,COL37,rush,Brendan Sawyer rush for 3 yards to the COLBY40 (Coleston Smith; C.J. Vilfort).,3,1,0,1,0,,,,,,1,0,Brendan Sawyer,,,,3,,,21,2,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Coleston Smith,C.J. Vilfort,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
64,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,5,2,14,7,14,7,7,COL,60,1,10,0,0,COL40,rush,Brendan Sawyer rush for 2 yards to the COLBY42 (Ian Devine).,2,0,0,0,0,,,,,,1,0,Brendan Sawyer,,,,2,,,23,2,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ian Devine,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
65,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,6,2,14,7,14,7,7,COL,58,2,8,0,0,COL42,pass,Matt Hersch pass incomplete to Duke Ferrara.,0,0,0,0,0,,,,,,0,1,,Matt Hersch,,Duke Ferrara,,,,23,2,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
66,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,7,2,14,7,14,7,7,COL,58,3,8,0,0,COL42,rush,Matt Hersch rush for 14 yards to the WILLIAMS44.,14,1,0,1,0,0,1,,,,1,0,Matt Hersch,,,,14,,,37,3,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
67,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,8,2,14,7,14,7,7,WIL,44,1,10,0,0,WIL44,rush,Brendan Sawyer rush for 1 yard to the WILLIAMS43 (Ethan Scott; C.J. Vilfort).,1,0,0,0,0,,,,,,1,0,Brendan Sawyer,,,,1,,,38,3,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Ethan Scott,C.J. Vilfort,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
68,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,9,2,14,7,14,7,7,WIL,43,2,9,0,0,WIL43,pass,Matt Hersch pass incomplete to Jack Sawyer.,0,0,0,0,0,,,,,,0,1,,Matt Hersch,,Jack Sawyer,,,,38,3,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
69,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,10,2,14,7,14,7,7,WIL,43,3,9,0,0,WIL43,rush,Matt Hersch rush for 7 yards to the WILLIAMS36 (Ethan Scott; Chaz Cotton).,7,0,0,0,0,1,0,,,,1,0,Matt Hersch,,,,7,,,45,3,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Ethan Scott,Chaz Cotton,,,,,,,0,,0,14,7,7,14,7,10:27,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
70,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,8,11,2,14,7,14,7,7,WIL,36,4,2,0,0,WIL36,rush,Keon Smart rush for no gain to the WILLIAMS36 (James Hemmer).,0,0,0,0,0,,,1,1,0,1,0,Keon Smart,,,,0,,,45,3,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,James Hemmer,,,,,,0,,0,14,7,7,14,7,10:27,early,0,1,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
71,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,1,2,14,7,7,14,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
72,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,1,2,14,7,7,14,-7,WIL,64,1,10,0,0,WIL36,rush,Mario Fischetti rush for 5 yards to the WILLIAMS41 (Ej Brister).,5,0,0,0,0,,,,,,1,0,Mario Fischetti,,,,5,,,5,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ej Brister,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
73,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,2,2,14,7,7,14,-7,WIL,59,2,5,0,0,WIL41,rush,Jack Dickinson rush for 12 yards to the COLBY47 (Joshua East; Andrew Iferenta).,12,1,0,1,0,,,,,,1,0,Jack Dickinson,,,,12,,,17,1,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Joshua East,Andrew Iferenta,,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
74,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,3,2,14,7,7,14,-7,COL,47,1,10,0,0,COL47,pass,Jack Dickinson pass incomplete to Mike DeGasperis (Will Nipon).,0,0,0,0,0,,,,,,0,1,,Jack Dickinson,,Mike DeGasperis,,,,17,1,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Will Nipon,,,,,,,0,,0,,,,,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
75,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,4,2,14,7,7,14,-7,COL,47,2,10,0,0,COL47,rush,Dan Vaughn rush for 5 yards to the COLBY42 (Rome Banaitis).,5,0,0,0,0,,,,,,1,0,Dan Vaughn,,,,5,,,22,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Rome Banaitis,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
76,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,5,2,14,7,7,14,-7,COL,42,3,5,0,0,COL42,pass,Jack Dickinson pass incomplete to Dan Vaughn (Nick Donatio).,0,0,0,0,0,1,0,,,,0,1,,Jack Dickinson,,Dan Vaughn,,,,22,1,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Nick Donatio,,,,,,,0,,0,,,,,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
77,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,6,2,14,7,7,14,-7,COL,42,4,5,0,0,COL42,punt,"Tim Brown punt 30 yards to the COLBY12, Will Nipon return 0 yards to the COLBY12, fumble forced by TEAM, fumble by Will Nipon recovered by WILLIAMS Elijah Parks at COLBY11.",0,0,0,0,0,,,0,,,0,0,,,,,,,,22,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,1,0,,,0,1,WIL,WIL,fumble TEAM,Elijah Parks,0,COL,0,Will Nipon,,,fumble TEAM,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,1,0,,,,,30,,,Tim Brown,0,0,0,0,Will Nipon,,,,
78,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,7,2,14,7,7,14,-7,COL,11,1,10,0,0,COL11,rush,Joel Nicholas rush for 3 yards to the COLBY08 (Rome Banaitis; Sam Hazzard).,3,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,3,,,25,1,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Rome Banaitis,Sam Hazzard,,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
79,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,8,2,14,7,7,14,-7,COL,8,2,7,0,0,COL08,rush,Joel Nicholas rush for 1 yard to the COLBY07 (Marc Dougherty).,1,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,1,,,26,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Marc Dougherty,,,,,,0,,0,7,14,-7,14,7,05:43,mid,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
80,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,9,2,14,7,7,14,-7,COL,7,3,6,0,1,COL07,rush,"Jack Dickinson rush for 7 yards to the COLBY00, TOUCHDOWN, clock 01:55.",7,1,0,1,0,0,1,,,,1,0,Jack Dickinson,,,,7,,,33,2,1,0,1,0,WIL,Jack Dickinson,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,13,14,-1,14,13,01:55,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
81,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,10,2,14,13,13,14,-1,COL,3,1,3,1,1,COL03,xp,Ivan Shuran kick attempt good.,0,0,0,0,0,,,,,,0,0,,,,,,,,33,2,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,14,0,14,14,01:55,late,0,0,2,3,3,2,1,0,0,0,0,made,,,Ivan Shuran,20,0,,,,,,,,,,,
82,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,9,11,2,14,14,14,14,0,WIL,60,1,10,0,0,WIL40,kickoff,"Ivan Shuran kickoff 60 yards to the COLBY00, touchback.",0,0,0,0,0,,,,,,0,0,,,,,,,,33,2,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,COL,1,,,,,,,,,,0,,0,14,14,0,14,14,01:55,late,0,1,2,3,3,2,0,0,0,0,1,,,,Ivan Shuran,60,,,,,,,,,0,0,0,
83,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,1,2,14,14,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,14,0,14,14,01:55,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
84,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,1,2,14,14,14,14,0,COL,75,1,10,0,0,COL25,pass,"Matt Hersch pass complete to Jack Sawyer for 5 yards to the COLBY30 (Rocco Giandomen), out-of-bounds.",5,0,0,0,0,,,,,,0,1,,Matt Hersch,Jack Sawyer,Jack Sawyer,,5,5,5,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Rocco Giandomen,,,,,,0,,0,14,14,0,14,14,01:55,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
85,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,2,2,14,14,14,14,0,COL,70,2,5,0,0,COL30,pass,Matt Hersch pass incomplete to Jack Sawyer.,0,0,0,0,0,,,,,,0,1,,Matt Hersch,,Jack Sawyer,,,,5,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,14,0,14,14,01:55,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
86,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,3,2,14,14,14,14,0,COL,70,3,5,0,0,COL30,pass,Matt Hersch pass incomplete to Jack Sawyer (Coleston Smith).,0,0,0,0,0,1,0,,,,0,1,,Matt Hersch,,Jack Sawyer,,,,5,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Coleston Smith,,,,,,,0,,0,,,,,,,,,,0,,0,14,14,0,14,14,01:55,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
87,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,4,2,14,14,14,14,0,COL,70,4,5,0,0,COL30,No Play,"Timeout Colby, clock 01:43.",0,0,0,0,0,,,0,,,0,0,,,,,,,,5,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,1,COL,0,14,14,0,14,14,01:43,late,0,0,1,3,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
88,WIL_COL2022,COL,WIL,1,COL,Home,WIL,Half1,10,4,2,14,14,14,14,0,COL,70,4,5,0,0,COL30,punt,"Lowell Carr punt 67 yards to the WILLIAMS03, downed.",0,0,0,0,0,,,0,,,0,0,,,,,,,,5,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,WIL,0,,,,,,,,,,0,,0,14,14,0,14,14,01:43,late,0,1,1,3,1,3,0,0,0,1,0,,,,,67,,,Lowell Carr,0,1,0,0,,,,,
89,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,11,1,2,14,14,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,14,0,14,14,01:30,late,0,0,1,3,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
90,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,11,1,2,14,14,14,14,0,WIL,97,1,10,0,0,WIL03,rush,Joel Nicholas rush for 4 yards to the WILLIAMS07 (Tyler Robbins; Julian Young).,4,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,4,,,4,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Tyler Robbins,Julian Young,,,,,,,0,,0,14,14,0,14,14,01:30,late,0,0,1,3,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
91,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,11,2,2,14,14,14,14,0,WIL,93,2,6,0,0,WIL07,rush,Joel Nicholas rush for no gain to the WILLIAMS07 (Julian Young).,0,0,0,0,0,,,,,,1,0,Joel Nicholas,,,,0,,,4,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Julian Young,,,,,,0,,0,14,14,0,14,14,01:30,late,0,0,1,3,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
92,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half1,11,3,2,14,14,14,14,0,WIL,93,3,6,0,0,WIL07,No Play,"End of half, clock 00:00.",0,0,0,0,0,,,,,,0,0,,,,,,,,4,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,14,0,14,14,00:00,late,0,0,1,3,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
93,WIL_COL2022,COL,WIL,1,WIL,Away,COL,Half2,11,3,3,14,14,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,14,0,14,14,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
